Date,Column,Row,Name,Species,Genotype,Qty,Size,Notes,Condition,FragClusterId
02/12/2025,N,25,X,,,0,0,,,
02/12/2025,O,25,X,,,0,0,,,
02/12/2025,P,25,X,,,0,0,,,
02/12/2025,Q,25,X,,,0,0,,,
02/12/2025,R,25,X,,,0,0,,,
02/12/2025,S,25,X,,,0,0,,,
02/12/2025,T,25,X,,,0,0,,,
02/12/2025,U,25,X,,,0,0,,,
02/12/2025,V,25,X,,,0,0,,,
02/12/2025,W,25,X,,,0,0,,,
02/12/2025,X,25,X,,,0,0,,,
02/12/2025,Y,25,X,,,0,0,,,
02/12/2025,A,26,Spawning,AC,50,5,0.0,,,cc4d54c9-b89f-46fe-a80e-bd18bf6fbfe8
02/12/2025,B,26,Spawning,AC,47,3,0.0,,,97aac400-dcfe-4125-b40b-2bf70ce8d692
02/12/2025,C,26,Spawning,,,0,0,,,
02/12/2025,D,26,Spawning,,,0,0,,,
02/12/2025,E,26,Spawning,,,0,0,,,
02/12/2025,F,26,Spawning,AC,3,2,0.0,,,bb862dec-45f6-44c8-9f93-c71710970e61
02/12/2025,G,26,Spawning,,,0,0,,,
02/12/2025,H,26,X,,,0,0,,,
02/12/2025,I,26,X,,,0,0,,,
02/12/2025,J,26,X,,,0,0,,,
02/12/2025,K,26,X,,,0,0,,,
02/12/2025,L,26,X,,,0,0,,,
02/12/2025,M,26,X,,,0,0,,,
02/12/2025,N,26,X,,,0,0,,,
02/12/2025,O,26,X,,,0,0,,,
02/12/2025,P,26,X,,,0,0,,,
02/12/2025,Q,26,X,,,0,0,,,
02/12/2025,R,26,X,,,0,0,,,
02/12/2025,S,26,X,,,0,0,,,
02/12/2025,T,26,X,,,0,0,,,
02/12/2025,U,26,X,,,0,0,,,
02/12/2025,V,26,X,,,0,0,,,
02/12/2025,W,26,X,,,0,0,,,
02/12/2025,X,26,X,,,0,0,,,
02/12/2025,Y,26,X,,,0,0,,,
